city,state_id,state_name,lat,lng
Granton,WI,Wisconsin,44.5886,-90.4614
Atkinson,NC,North Carolina,34.5275,-78.1697
Bethlehem,MS,Mississippi,34.5774,-89.3289
Grand Detour,IL,Illinois,41.9011,-89.4137
Bethania,NC,North Carolina,36.1808,-80.3376
Potter,NE,Nebraska,41.2244,-103.1905
Hewlett Bay Park,NY,New York,40.6346,-73.6953
Grand View,ID,Idaho,42.9839,-116.0917
Martin,KY,Kentucky,37.5667,-82.7604
Sacate Village,AZ,Arizona,33.1416,-111.9811
Steward,IL,Illinois,41.8493,-89.015
Garretts Mill,MD,Maryland,39.3534,-77.6892
Traskwood,AR,Arkansas,34.4533,-92.6642
Bode,IA,Iowa,42.868,-94.2863
Cannonville,UT,Utah,37.5689,-112.0531
Oakdale,NE,Nebraska,42.0701,-97.9671
Delanson,NY,New York,42.7474,-74.1841
Holt,MO,Missouri,39.4552,-94.3371
Dodgeville,MI,Michigan,47.0909,-88.5828
Bremen,KY,Kentucky,37.3623,-87.2201
Pleasanton,NM,New Mexico,33.2759,-108.8792
Henderson,MI,Michigan,43.0872,-84.1933
Kilbourne,IL,Illinois,40.1519,-90.0115
West Logan,WV,West Virginia,37.8679,-81.9907
Stuckey,SC,South Carolina,33.7321,-79.5132
Vernon,UT,Utah,40.0956,-112.4458
Michiana Shores,IN,Indiana,41.7564,-86.8181
Schuyler,VA,Virginia,37.7939,-78.7002
Jacksonville,OH,Ohio,39.4761,-82.0796
Lobeco,SC,South Carolina,32.5512,-80.7354
Richburg,SC,South Carolina,34.7168,-81.0196
Ridgeway,OH,Ohio,40.5122,-83.5692
Flemington,WV,West Virginia,39.2666,-80.1285
Magnetic Springs,OH,Ohio,40.3535,-83.2626
Sand Hill,OK,Oklahoma,35.6343,-95.2012
Vanderbilt,PA,Pennsylvania,40.0339,-79.663
Wiley,CO,Colorado,38.1553,-102.7193
Penn Lake Park,PA,Pennsylvania,41.1149,-75.7736
Gans,OK,Oklahoma,35.3874,-94.6946
Liberty,TN,Tennessee,36.0046,-85.9779
Searchlight,NV,Nevada,35.4555,-114.9204
Halliday,ND,North Dakota,47.3521,-102.3387
Dinwiddie,VA,Virginia,37.085,-77.5865
Donaldson,AR,Arkansas,34.235,-92.9195
Trinidad,CA,California,41.0589,-124.1434
Okolona,AR,Arkansas,34.0005,-93.3377
Murchison,TX,Texas,32.2751,-95.756
Yantis,TX,Texas,32.9305,-95.5761
Butte,NE,Nebraska,42.9125,-98.8479
Kings,IL,Illinois,42.0031,-89.107
Shannon,NC,North Carolina,34.8476,-79.1396
Snow Lake Shores,MS,Mississippi,34.824,-89.2385
Rockhill,PA,Pennsylvania,40.241,-77.8995
Buckner,IL,Illinois,37.9807,-89.0152
Zihlman,MD,Maryland,39.6741,-78.9131
Howell,UT,Utah,41.7733,-112.445
Evening Shade,AR,Arkansas,36.07,-91.6218
Harrell,AR,Arkansas,33.5099,-92.4001
Cooter,MO,Missouri,36.0467,-89.8091
Staley,NC,North Carolina,35.7979,-79.5518
Athens,LA,Louisiana,32.658,-93.0277
Willshire,OH,Ohio,40.7466,-84.7924
Hunts Point,WA,Washington,47.647,-122.2306
Pierson,IA,Iowa,42.5437,-95.8667
Milford,KS,Kansas,39.1729,-96.9105
Bruce Crossing,MI,Michigan,46.5394,-89.1779
San Carlos II,TX,Texas,27.4901,-99.3684
Lancaster,KS,Kansas,39.571,-95.3037
Tuleta,TX,Texas,28.5767,-97.798
Howardville,MO,Missouri,36.5684,-89.5973
Candlewood Lake Club,CT,Connecticut,41.4939,-73.4373
Tira,TX,Texas,33.3222,-95.5606
Bear Creek,WI,Wisconsin,44.5313,-88.7275
Martinton,IL,Illinois,40.9153,-87.7264
McLeod,TX,Texas,32.9455,-94.0776
Patterson,AR,Arkansas,35.259,-91.235
McClusky,ND,North Dakota,47.484,-100.4426
Glenview Hills,KY,Kentucky,38.2951,-85.6382
West Manchester,OH,Ohio,39.9034,-84.6263
Cruger,MS,Mississippi,33.323,-90.2355
Orick,CA,California,41.2909,-124.0692
Hedgesville,WV,West Virginia,39.5544,-77.9944
Crows Landing,CA,California,37.3944,-121.0752
Dendron,VA,Virginia,37.0364,-76.9241
West Okoboji,IA,Iowa,43.3489,-95.1635
Anamoose,ND,North Dakota,47.8828,-100.242
Spencer,NE,Nebraska,42.8753,-98.7003
Lowry,MN,Minnesota,45.705,-95.519
Buffalo,IL,Illinois,39.8499,-89.4091
Altenburg,MO,Missouri,37.6304,-89.586
Cedar Hill Lakes,MO,Missouri,38.33,-90.6577
Merna,NE,Nebraska,41.4852,-99.7611
Unionville Center,OH,Ohio,40.1367,-83.3416
Malden-on-Hudson,NY,New York,42.0932,-73.9365
Loda,IL,Illinois,40.516,-88.0756
New Bloomington,OH,Ohio,40.5837,-83.3125
Hubbardston,MI,Michigan,43.0943,-84.842
Odum,GA,Georgia,31.6665,-82.0269
East Laurinburg,NC,North Carolina,34.7691,-79.445
Birchwood,WI,Wisconsin,45.6577,-91.5507
Fox,AR,Arkansas,35.7844,-92.2996
Marathon,OH,Ohio,39.1453,-84.0063
Iliff,CO,Colorado,40.7592,-103.0661
Camp Dennison,OH,Ohio,39.1933,-84.2899
Bowler,WI,Wisconsin,44.8627,-88.9814
Sedalia,KY,Kentucky,36.6437,-88.6049
Monaville,WV,West Virginia,37.8136,-81.9915
Eighty Four,PA,Pennsylvania,40.1777,-80.1303
Greeleyville,SC,South Carolina,33.5801,-79.9901
Kennebec,SD,South Dakota,43.9035,-99.8619
Buffalo,KS,Kansas,37.709,-95.697
Pottawattamie Park,IN,Indiana,41.7233,-86.8671
Lodge Pole,MT,Montana,48.0272,-108.5518
Roscoe,SD,South Dakota,45.4501,-99.3367
Emery,UT,Utah,38.9252,-111.2522
Freedom,OK,Oklahoma,36.768,-99.1126
Jasper,MI,Michigan,41.7859,-84.0403
Belk,AL,Alabama,33.6517,-87.9286
Friendship,MD,Maryland,38.7358,-76.5878
Terril,IA,Iowa,43.3058,-94.9689
Puckett,MS,Mississippi,32.0872,-89.7819
Mead,OK,Oklahoma,33.9979,-96.5187
St. John,ND,North Dakota,48.9437,-99.7132
Pine Valley,CO,Colorado,39.691,-105.4132
Rushmore,MN,Minnesota,43.6197,-95.799
Fairview,WV,West Virginia,39.5927,-80.2469
Remer,MN,Minnesota,47.0569,-93.9126
Sugar Bush Knolls,OH,Ohio,41.2038,-81.3472
Boyne Falls,MI,Michigan,45.1678,-84.9131
Leonard,MI,Michigan,42.8652,-83.1429
Campbell's Island,IL,Illinois,41.5407,-90.43
Williamsburg,KS,Kansas,38.4807,-95.4681
Persia,IA,Iowa,41.5785,-95.5701
Alto Pass,IL,Illinois,37.5737,-89.3192
Brownsboro Village,KY,Kentucky,38.2629,-85.6659
Jeffers,MN,Minnesota,44.0559,-95.1953
Mingoville,PA,Pennsylvania,40.9369,-77.6596
Wainscott,NY,New York,40.9592,-72.2508
Oliver,GA,Georgia,32.5215,-81.533
Blue Springs,MS,Mississippi,34.3922,-88.8779
Virgie,KY,Kentucky,37.3323,-82.5823
Boulder Flats,WY,Wyoming,42.9156,-108.7993
Montrose,GA,Georgia,32.5595,-83.1535
Stonerstown,PA,Pennsylvania,40.2155,-78.2572
Elm Grove,OK,Oklahoma,35.7926,-94.5694
Orrstown,PA,Pennsylvania,40.0588,-77.608
Sterling,OH,Ohio,40.9663,-81.844
Crescent Springs,OK,Oklahoma,35.8968,-97.6028
Portlandville,NY,New York,42.5294,-74.9674
Lake Sherwood,WI,Wisconsin,44.2057,-89.7942
Alberta,VA,Virginia,36.8552,-77.8937
Duncombe,IA,Iowa,42.4698,-93.9968
Beaver Creek,MN,Minnesota,43.6123,-96.3624
Brockton,MT,Montana,48.1525,-104.9066
Gilbertsville,KY,Kentucky,37.0284,-88.3103
Campbell,NE,Nebraska,40.2963,-98.7316
Richfield,CA,California,39.9738,-122.1732
Calumet,MN,Minnesota,47.3196,-93.2666
Shirley,AR,Arkansas,35.6442,-92.3137
Saginaw,MO,Missouri,37.026,-94.4724
Malone,WA,Washington,46.9779,-123.3035
Towanda,IL,Illinois,40.5633,-88.9011
Midland,AR,Arkansas,35.0927,-94.3531
Mad River,CA,California,40.4325,-123.492
Edmundson Acres,CA,California,35.2273,-118.8233
Chilcoot-Vinton,CA,California,39.8067,-120.1388
St. Marks,FL,Florida,30.1656,-84.2078
Scranton,ND,North Dakota,46.1498,-103.1429
St. Michael,AK,Alaska,63.4664,-162.1324
Little Mountain,SC,South Carolina,34.1968,-81.4124
Winthrop,WA,Washington,48.4715,-120.1792
Roann,IN,Indiana,40.9111,-85.9247
Irving,IL,Illinois,39.2055,-89.4052
St. Thomas,ND,North Dakota,48.6192,-97.4471
Moline,KS,Kansas,37.3637,-96.3025
Senecaville,OH,Ohio,39.9348,-81.4595
Bradshaw,WV,West Virginia,37.3534,-81.8012
Haworth,OK,Oklahoma,33.8405,-94.6571
Ryan,IA,Iowa,42.3524,-91.4849
Frizzleburg,PA,Pennsylvania,41.0742,-80.449
Cazadero,CA,California,38.5265,-123.0978
Grandin,MO,Missouri,36.8308,-90.8221
Broadlands,IL,Illinois,39.9087,-87.9971
Harrisburg,MO,Missouri,39.1397,-92.4579
Kellnersville,WI,Wisconsin,44.2253,-87.8021
Benton,MS,Mississippi,32.823,-90.2634
Maywood,NE,Nebraska,40.6587,-100.6223
Vineland,CO,Colorado,38.2447,-104.4599
Summit,SD,South Dakota,45.3056,-97.0391
Lacona,IA,Iowa,41.1901,-93.385
Keyport,WA,Washington,47.6999,-122.624
Keysville,GA,Georgia,33.2374,-82.229
Bear Creek Village,PA,Pennsylvania,41.1875,-75.7553
Elderton,PA,Pennsylvania,40.6945,-79.3421
Kingsville,MO,Missouri,38.7438,-94.0699
Universal,IN,Indiana,39.6226,-87.4554
Villanueva,NM,New Mexico,35.2659,-105.3602
Rochester,TX,Texas,33.3142,-99.8565
McIntosh,FL,Florida,29.4494,-82.2211
Mildred,TX,Texas,32.0411,-96.3483
Matlacha Isles-Matlacha Shores,FL,Florida,26.6341,-82.059
Pleasant Grove,MD,Maryland,39.6802,-78.6904
Mitchellville,AR,Arkansas,33.9051,-91.4984
Leesville,OH,Ohio,40.4519,-81.2095
Bunceton,MO,Missouri,38.7894,-92.7992
Stratton,NE,Nebraska,40.1503,-101.228
Cameron,SC,South Carolina,33.558,-80.715
Woodland,IL,Illinois,40.7152,-87.731
Preston,MO,Missouri,37.941,-93.2127
Delta,IA,Iowa,41.3228,-92.3305
Winkelman,AZ,Arizona,32.9853,-110.7651
Simms,MT,Montana,47.4931,-111.9474
Hillsboro,TN,Tennessee,35.4085,-85.9639
Randlett,OK,Oklahoma,34.1773,-98.4639
McEwensville,PA,Pennsylvania,41.0723,-76.8188
Kauneonga Lake,NY,New York,41.6904,-74.8347
Dexter,MN,Minnesota,43.7194,-92.7017
Northway,AK,Alaska,62.9709,-141.6173
Hunters Hollow,KY,Kentucky,38.0784,-85.6934
Arkansaw,WI,Wisconsin,44.6334,-92.022
Potsdam,OH,Ohio,39.9637,-84.4148
Strawberry,AR,Arkansas,35.9665,-91.3211
Trilla,IL,Illinois,39.3752,-88.3507
Hartford,KS,Kansas,38.3084,-95.9566
St. Charles,AR,Arkansas,34.373,-91.1375
Westville,FL,Florida,30.7697,-85.8465
Mount Calm,TX,Texas,31.7564,-96.8817
Tununak,AK,Alaska,60.579,-165.2077
Mooreland,IN,Indiana,39.9973,-85.2513
Mill Creek,PA,Pennsylvania,40.4373,-77.9307
Mattawana,PA,Pennsylvania,40.4968,-77.7283
Garden City,UT,Utah,41.9371,-111.4121
Lohrville,IA,Iowa,42.267,-94.5515
Concord,GA,Georgia,33.0917,-84.4387
East Germantown,IN,Indiana,39.8131,-85.1371
Mill Village,PA,Pennsylvania,41.8775,-79.9726
Princeton,CA,California,39.4016,-122.0194
Kinta,OK,Oklahoma,35.1194,-95.2378
Emmons,MN,Minnesota,43.5071,-93.485
Strausstown,PA,Pennsylvania,40.4913,-76.1821
Endicott,WA,Washington,46.9282,-117.6867
Sheldahl,IA,Iowa,41.8646,-93.6967
Kinloch,MO,Missouri,38.7384,-90.3249
Humbird,WI,Wisconsin,44.5295,-90.8862
Coalton,IL,Illinois,39.2848,-89.303
Clacks Canyon,AZ,Arizona,35.2203,-114.0723
Ellsworth,MI,Michigan,45.1665,-85.2435
Arnold City,PA,Pennsylvania,40.1173,-79.8226
Cumberland Gap,TN,Tennessee,36.5974,-83.6658
Mexican Colony,CA,California,35.4689,-119.2687
Lenox Dale,MA,Massachusetts,42.3339,-73.2496
Cumberland City,TN,Tennessee,36.3828,-87.6403
Delight,AR,Arkansas,34.0301,-93.5072
Fargo,GA,Georgia,30.6881,-82.5721
Rose,OK,Oklahoma,36.2123,-95.0381
Bradfordsville,KY,Kentucky,37.4943,-85.1481
Hills and Dales,OH,Ohio,40.8292,-81.4439
Kratzerville,PA,Pennsylvania,40.8588,-76.8939
Bellflower,MO,Missouri,39.0038,-91.3521
Greigsville,NY,New York,42.8307,-77.9015
Kempton,IN,Indiana,40.2881,-86.2294
Kelly,NC,North Carolina,34.4639,-78.3109
Williamsville,MO,Missouri,36.9737,-90.548
Laurelton,PA,Pennsylvania,40.8815,-77.2024
Windthorst,TX,Texas,33.576,-98.4348
Imbler,OR,Oregon,45.4621,-117.9632
Goshen,VA,Virginia,37.9901,-79.5067
Alsace Manor,PA,Pennsylvania,40.3973,-75.8548
Sigurd,UT,Utah,38.8494,-111.968
Templeton,PA,Pennsylvania,40.9185,-79.4603
Scottsville,TX,Texas,32.5317,-94.2464
Edom,TX,Texas,32.3743,-95.6099
Auburntown,TN,Tennessee,35.9511,-86.0969
Brocton,IL,Illinois,39.7154,-87.9336
Bridgeport,NJ,New Jersey,39.8009,-75.3468
Luther,MI,Michigan,44.0386,-85.6827
East Rocky Hill,NJ,New Jersey,40.4079,-74.6128
Oak Island,TX,Texas,29.6628,-94.6883
Clarks,NE,Nebraska,41.2163,-97.8394
Coral,PA,Pennsylvania,40.502,-79.1746
Pelham,TN,Tennessee,35.3342,-85.8703
Letts,IA,Iowa,41.3301,-91.2354
Crawfordsville,IA,Iowa,41.2139,-91.5366
Kapalua,HI,Hawaii,20.9959,-156.6418
Paris,MS,Mississippi,34.1749,-89.4519
Eckley,CO,Colorado,40.1124,-102.4883
Goodville,PA,Pennsylvania,40.128,-76.0046
McVeytown,PA,Pennsylvania,40.4981,-77.7415
Pratt,WV,West Virginia,38.2082,-81.3869
Wakita,OK,Oklahoma,36.8819,-97.9241
Linndale,OH,Ohio,41.445,-81.7665
Bazine,KS,Kansas,38.4462,-99.693
Adamsville,OH,Ohio,40.0689,-81.8826
Harpers Ferry,WV,West Virginia,39.3252,-77.741
Chaseburg,WI,Wisconsin,43.6598,-91.0968
Hartford Village,VT,Vermont,43.6638,-72.3364
Emhouse,TX,Texas,32.1607,-96.5772
North Garden,VA,Virginia,37.9612,-78.6334
Glencoe,KY,Kentucky,38.7253,-84.8238
Jeffersonville,IL,Illinois,38.4425,-88.404
Lawrence,NE,Nebraska,40.2902,-98.2596
Novinger,MO,Missouri,40.2341,-92.7066
Apple River,IL,Illinois,42.5022,-90.0937
Low Moor,VA,Virginia,37.7952,-79.8695
Mapleton,IL,Illinois,40.5731,-89.7248
Starbrick,PA,Pennsylvania,41.8419,-79.2133
Cyrus,MN,Minnesota,45.6147,-95.7381
Floyd,AR,Arkansas,35.1989,-91.9645
Indian Wells,AZ,Arizona,35.4089,-110.1062
Fly Creek,NY,New York,42.7191,-74.9848
Lewisville,MN,Minnesota,43.9241,-94.4341
Mount Cory,OH,Ohio,40.9349,-83.8236
Stickleyville,VA,Virginia,36.7091,-82.9116
Valle Crucis,NC,North Carolina,36.2076,-81.7861
Salt Lick,KY,Kentucky,38.1194,-83.6156
Rowley,IA,Iowa,42.3685,-91.8443
Deer Park,MD,Maryland,39.424,-79.326
South Union,SC,South Carolina,34.5536,-83.0509
Cameron,OK,Oklahoma,35.1374,-94.5393
Smithland,KY,Kentucky,37.1387,-88.4038
Riverbend,MT,Montana,47.1472,-114.8319
Douglassville,TX,Texas,33.1917,-94.3519
Pleasant Dale,NE,Nebraska,40.791,-96.9329
Mapleton,OR,Oregon,44.0325,-123.8609
Tina,MO,Missouri,39.5379,-93.4413
Chester,TX,Texas,30.9214,-94.6002
Bayard,IA,Iowa,41.8522,-94.5585
Seventh Mountain,OR,Oregon,44.005,-121.3825
Nashport,OH,Ohio,40.068,-82.1735
Bluebell,UT,Utah,40.3576,-110.2232
Copeland,KS,Kansas,37.5405,-100.6288
Raymond City,WV,West Virginia,38.4838,-81.8195
Fletcher,OH,Ohio,40.1417,-84.1119
Tallulah Falls,GA,Georgia,34.7263,-83.3826
Parrottsville,TN,Tennessee,36.0082,-83.0916
Hackneyville,AL,Alabama,33.0567,-85.9312
Whiteface,TX,Texas,33.5996,-102.6134
McLain,MS,Mississippi,31.1037,-88.8239
Hardesty,OK,Oklahoma,36.6148,-101.1936
Wheatland,MO,Missouri,37.9404,-93.3993
Centerville,LA,Louisiana,29.7558,-91.428
Birmingham,OH,Ohio,41.3302,-82.3617
Kylertown,PA,Pennsylvania,40.9993,-78.1681
Manton,CA,California,40.4202,-121.854
Mineral Bluff,GA,Georgia,34.914,-84.2776
Alto Bonito Heights,TX,Texas,26.3158,-98.6413
Crystal,NM,New Mexico,36.029,-108.9898
Burlison,TN,Tennessee,35.5569,-89.7847
Delaware Park,NJ,New Jersey,40.7051,-75.1883
Holiday Lake,IA,Iowa,41.8175,-92.4529
Richland Springs,TX,Texas,31.2715,-98.9486
Kelford,NC,North Carolina,36.1813,-77.2243
Strong,AR,Arkansas,33.1079,-92.3556
Coffeeville,AL,Alabama,31.7666,-88.0861
So-Hi,AZ,Arizona,35.2527,-114.1415
Holcomb,MS,Mississippi,33.7642,-89.9732
Gaastra,MI,Michigan,46.0557,-88.605
Progreso Lakes,TX,Texas,26.0712,-97.9587
Sanders,KY,Kentucky,38.6549,-84.9466
Comfrey,MN,Minnesota,44.1111,-94.9029
Rogersville,PA,Pennsylvania,39.8807,-80.2695
Earl,NC,North Carolina,35.1954,-81.534
Wallsburg,UT,Utah,40.3869,-111.4194
Long,OK,Oklahoma,35.4993,-94.547
Kawela Bay,HI,Hawaii,21.6991,-158.0026
Littlefield,AZ,Arizona,36.8659,-113.936
Askov,MN,Minnesota,46.1886,-92.7824
Grainfield,KS,Kansas,39.1143,-100.4684
Weir,TX,Texas,30.6759,-97.593
Clarence,LA,Louisiana,31.8198,-93.0292
Westport,OR,Oregon,46.1303,-123.3715
Donnelsville,OH,Ohio,39.9155,-83.943
Bridgeton,NC,North Carolina,35.1348,-77.016
Madison,VA,Virginia,38.3794,-78.2586
Kidder,MO,Missouri,39.7822,-94.1023
Pine Lakes Addition,SD,South Dakota,43.551,-96.6355
Garland,TN,Tennessee,35.5823,-89.7525
Walcott,AR,Arkansas,36.0454,-90.6722
Freistatt,MO,Missouri,37.0213,-93.8976
Amherst Junction,WI,Wisconsin,44.4687,-89.3167
Robinette,WV,West Virginia,37.7856,-81.7879
Maysville,AR,Arkansas,36.402,-94.5889
Russellville,IN,Indiana,39.8569,-86.9833
Lake Almanor West,CA,California,40.2336,-121.2021
New Riegel,OH,Ohio,41.052,-83.3191
Lawn,TX,Texas,32.1366,-99.7499
Hackensack,MN,Minnesota,46.927,-94.5161
Saxman,AK,Alaska,55.3232,-131.5892
Green Camp,OH,Ohio,40.5322,-83.2077
Dillard,GA,Georgia,34.9749,-83.382
Ethan,SD,South Dakota,43.5463,-97.9834
Fairwater,WI,Wisconsin,43.7424,-88.868
Keytesville,MO,Missouri,39.4313,-92.9371
Fountain Run,KY,Kentucky,36.7238,-85.9561
Sibley,MO,Missouri,39.1758,-94.2009
Butlertown,MD,Maryland,39.2817,-76.0995
Evening Shade,OK,Oklahoma,35.6195,-94.9104
Burnett,WI,Wisconsin,43.5065,-88.7084
Williams,IA,Iowa,42.4892,-93.5412
Union,WA,Washington,47.3475,-123.0951
Chauncey,GA,Georgia,32.1059,-83.0646
Kendleton,TX,Texas,29.4469,-96.0012
Taloga,OK,Oklahoma,36.0402,-98.964
Fulton,AL,Alabama,31.7916,-87.7396
Elko,SC,South Carolina,33.3808,-81.3805
Coleman,OK,Oklahoma,34.2635,-96.4194
Commodore,PA,Pennsylvania,40.7154,-78.9375
Willard,NM,New Mexico,34.5948,-106.0325
Mentone,AL,Alabama,34.5655,-85.5846
Goree,TX,Texas,33.468,-99.5236
New Athens,OH,Ohio,40.1845,-80.9948
Templeton,IA,Iowa,41.918,-94.9413
Irwin,IA,Iowa,41.7901,-95.2068
Camp Sherman,OR,Oregon,44.4493,-121.6496
Urie,WY,Wyoming,41.3089,-110.3351
Gopher Flats,OR,Oregon,45.6658,-118.7225
King Salmon,AK,Alaska,58.753,-156.5061
Lostine,OR,Oregon,45.4868,-117.4296
Corral Viejo,PR,Puerto Rico,18.0755,-66.6523
Fort Hunter Liggett,CA,California,36.0019,-121.2381
Crane,IN,Indiana,38.8943,-86.9012
Newburg,PA,Pennsylvania,40.137,-77.5546
Newcastle,UT,Utah,37.6628,-113.5644
Dill City,OK,Oklahoma,35.2816,-99.1336
Nashua,MT,Montana,48.1336,-106.3571
Marion,MN,Minnesota,43.9431,-92.3531
Arimo,ID,Idaho,42.5601,-112.173
Surry,VA,Virginia,37.1372,-76.8333
Dalton,NE,Nebraska,41.4083,-102.9708
Midway,TX,Texas,31.0252,-95.7539
La Yuca,PR,Puerto Rico,18.0727,-66.6077
Enon Valley,PA,Pennsylvania,40.8559,-80.4565
Low Moor,IA,Iowa,41.8029,-90.355
London Mills,IL,Illinois,40.7106,-90.2661
Prescott,WA,Washington,46.2988,-118.3126
Riverview Colony,MT,Montana,48.1823,-111.0327
Hooven,OH,Ohio,39.1864,-84.7632
Ashley Heights,NC,North Carolina,35.09,-79.374
Anchor Bay,CA,California,38.8126,-123.5704
Stewart,OH,Ohio,39.308,-81.8974
Moro,OR,Oregon,45.4837,-120.7333
Webster,NC,North Carolina,35.35,-83.2188
Oldwick,NJ,New Jersey,40.67,-74.7443
Manvel,ND,North Dakota,48.0727,-97.1779
Colt,AR,Arkansas,35.1329,-90.8129
St. Marie,MT,Montana,48.4053,-106.4986
Oldtown,ID,Idaho,48.1841,-117.0204
Forest Hills,NC,North Carolina,35.2958,-83.1955
Hanston,KS,Kansas,38.1229,-99.7127
Moscow,MD,Maryland,39.5393,-79.0082
Nashville,OH,Ohio,40.5961,-82.1129
Nixon,NV,Nevada,39.828,-119.3589
Rosemont,MD,Maryland,39.3317,-77.6214
Everton,MO,Missouri,37.3429,-93.7023
Sebastopol,MS,Mississippi,32.5679,-89.334
West Stewartstown,NH,New Hampshire,44.9907,-71.5311
Eldorado Springs,CO,Colorado,39.9366,-105.2626
Quitaque,TX,Texas,34.3674,-101.0556
Bronson,IA,Iowa,42.409,-96.2105
Inchelium,WA,Washington,48.3379,-118.2372
Oak Shores,CA,California,35.7602,-120.9813
Stapleton,NE,Nebraska,41.4802,-100.5125
Hanaford,IL,Illinois,37.958,-88.8356
Calhoun,MO,Missouri,38.4683,-93.6251
Montezuma Creek,UT,Utah,37.2563,-109.303
Clarington,OH,Ohio,39.7763,-80.8647
Stonefort,IL,Illinois,37.6178,-88.7051
Winslow,IL,Illinois,42.4929,-89.7948
Empire,MI,Michigan,44.8126,-86.0594
Etowah,AR,Arkansas,35.7225,-90.2321
Summerfield,IL,Illinois,38.5957,-89.7497
Shaktoolik,AK,Alaska,64.3568,-161.1973
Acorn,AR,Arkansas,34.6379,-94.2025
Crumpton,MD,Maryland,39.2358,-75.9223
Francis,OK,Oklahoma,34.8745,-96.5926
Tupelo,OK,Oklahoma,34.6027,-96.4208
Hop Bottom,PA,Pennsylvania,41.7053,-75.7674
Grangeville,CA,California,36.344,-119.7075
Greenleaf,KS,Kansas,39.7273,-96.98
Elco,PA,Pennsylvania,40.0812,-79.8813
Centertown,TN,Tennessee,35.7251,-85.9197
Lakeview,MS,Mississippi,34.9874,-90.1395
Patrick,SC,South Carolina,34.5752,-80.0446
Barnum,IA,Iowa,42.5062,-94.3657
Glen Echo,MD,Maryland,38.9683,-77.1412
Briggsdale,CO,Colorado,40.6359,-104.3284
Montpelier,LA,Louisiana,30.6823,-90.6545
Streetman,TX,Texas,31.8787,-96.3306
Stinesville,IN,Indiana,39.3,-86.6498
Lobo Canyon,NM,New Mexico,35.2238,-107.7209
Mercer,MO,Missouri,40.5106,-93.5299
Manalapan,FL,Florida,26.562,-80.0439
Brisbin,PA,Pennsylvania,40.8395,-78.3526
Medora,IL,Illinois,39.1765,-90.1414
East New Market,MD,Maryland,38.597,-75.9232
Bridgewater,SD,South Dakota,43.5502,-97.4984
Ransom,KS,Kansas,38.6367,-99.9328
Laclede,MO,Missouri,39.7879,-93.1697
Marble Rock,IA,Iowa,42.9647,-92.8681
Optima,OK,Oklahoma,36.7613,-101.3491
Lenora,KS,Kansas,39.6109,-100.0014
Sidon,MS,Mississippi,33.4079,-90.2081
Eau Claire,PA,Pennsylvania,41.1368,-79.7986
Los Barreras,TX,Texas,26.3911,-98.9184
Cerro Gordo,NC,North Carolina,34.3226,-78.9286
Wurtsboro Hills,NY,New York,41.5966,-74.5052
Lake Angelus,MI,Michigan,42.6921,-83.3216
Niobrara,NE,Nebraska,42.7499,-98.0317
Lybrook,NM,New Mexico,36.229,-107.5549
Blairsville,IL,Illinois,37.8107,-89.1239
Kukuihaele,HI,Hawaii,20.1195,-155.5654
Jamestown,WA,Washington,48.1229,-123.0911
Juda,WI,Wisconsin,42.59,-89.5092
Salem Heights,OH,Ohio,40.9031,-80.8871
Kampsville,IL,Illinois,39.2971,-90.6127
Milton,IN,Indiana,39.7862,-85.1562
Agra,OK,Oklahoma,35.895,-96.8703
Ralston,OK,Oklahoma,36.5035,-96.7373
Davy,WV,West Virginia,37.4759,-81.6475
New Douglas,IL,Illinois,38.9697,-89.6665
Garland,NE,Nebraska,40.9446,-96.9855
Creighton,MO,Missouri,38.4966,-94.0721
Ben Avon Heights,PA,Pennsylvania,40.5125,-80.0731
Kiron,IA,Iowa,42.1941,-95.3271
Madrid,NM,New Mexico,35.4033,-106.1537
Bynum,TX,Texas,31.9691,-97.0031
Prichard,WV,West Virginia,38.2362,-82.6028
Railroad,PA,Pennsylvania,39.7596,-76.6961
Greeley,IA,Iowa,42.5849,-91.3417
Clarendon,PA,Pennsylvania,41.7806,-79.094
Snake Creek,OK,Oklahoma,36.1786,-95.0937
Walcott,ND,North Dakota,46.5505,-96.9375
Ewing,IL,Illinois,38.0889,-88.8528
Sand City,CA,California,36.6184,-121.8477
Silver City,IA,Iowa,41.1116,-95.6381
Limestone,FL,Florida,27.3673,-81.9048
Triumph,LA,Louisiana,29.3443,-89.4683
Agricola,MS,Mississippi,30.812,-88.5224
Fredonia,PA,Pennsylvania,41.3219,-80.2581
Rosburg,WA,Washington,46.3076,-123.6345
Savannah,OH,Ohio,40.9666,-82.3661
Fairmount,ND,North Dakota,46.0547,-96.6029
New Galilee,PA,Pennsylvania,40.8335,-80.4011
Epworth,GA,Georgia,34.951,-84.3808
Duncan,MS,Mississippi,34.0418,-90.7459
Staplehurst,NE,Nebraska,40.9747,-97.1732
Crenshaw,PA,Pennsylvania,41.2488,-78.7541
Lakeside-Beebe Run,NJ,New Jersey,39.4522,-75.2497
Brooker,FL,Florida,29.8877,-82.3327
Bronwood,GA,Georgia,31.8305,-84.3644
Turon,KS,Kansas,37.8075,-98.4278
Freeborn,MN,Minnesota,43.7659,-93.5642
Callao,MO,Missouri,39.7621,-92.6237
Polk,NE,Nebraska,41.0755,-97.7834
Taylorsville,GA,Georgia,34.086,-84.9875
West Union,SC,South Carolina,34.759,-83.0432
